SOC,SOH,Material,Type
30.0,0.51908,LMO_10Ah,Fixed_SOC
30.0,0.86738,LMO_10Ah,Fixed_SOC
30.0,0.89075,LMO_10Ah,Fixed_SOC
30.0,0.8744500000000001,LMO_10Ah,Fixed_SOC
30.0,0.85451,LMO_10Ah,Fixed_SOC
30.0,0.83956,LMO_10Ah,Fixed_SOC
30.0,0.80747,LMO_10Ah,Fixed_SOC
30.0,0.86249,LMO_10Ah,Fixed_SOC
30.0,0.88702,LMO_10Ah,Fixed_SOC
30.0,0.83622,LMO_10Ah,Fixed_SOC
30.0,0.8721099999999999,LMO_10Ah,Fixed_SOC
30.0,0.59985,LMO_10Ah,Fixed_SOC
30.0,0.87822,LMO_10Ah,Fixed_SOC
30.0,0.91801,LMO_10Ah,Fixed_SOC
30.0,0.8817999999999999,LMO_10Ah,Fixed_SOC
30.0,0.8700699999999999,LMO_10Ah,Fixed_SOC
30.0,0.87985,LMO_10Ah,Fixed_SOC
30.0,0.8743299999999999,LMO_10Ah,Fixed_SOC
30.0,0.87194,LMO_10Ah,Fixed_SOC
30.0,0.87094,LMO_10Ah,Fixed_SOC
30.0,0.8465199999999999,LMO_10Ah,Fixed_SOC
30.0,0.90113,LMO_10Ah,Fixed_SOC
30.0,0.5357700000000001,LMO_10Ah,Fixed_SOC
30.0,0.87996,LMO_10Ah,Fixed_SOC
30.0,0.9110799999999999,LMO_10Ah,Fixed_SOC
30.0,0.88591,LMO_10Ah,Fixed_SOC
30.0,0.8843500000000001,LMO_10Ah,Fixed_SOC
30.0,0.87019,LMO_10Ah,Fixed_SOC
30.0,0.8652200000000001,LMO_10Ah,Fixed_SOC
30.0,0.89144,LMO_10Ah,Fixed_SOC
30.0,0.88907,LMO_10Ah,Fixed_SOC
30.0,0.8896000000000001,LMO_10Ah,Fixed_SOC
30.0,0.89939,LMO_10Ah,Fixed_SOC
30.0,0.69177,LMO_10Ah,Fixed_SOC
30.0,0.8918200000000001,LMO_10Ah,Fixed_SOC
30.0,0.89053,LMO_10Ah,Fixed_SOC
30.0,0.89374,LMO_10Ah,Fixed_SOC
30.0,0.87891,LMO_10Ah,Fixed_SOC
30.0,0.90417,LMO_10Ah,Fixed_SOC
30.0,0.90144,LMO_10Ah,Fixed_SOC
30.0,0.8891899999999999,LMO_10Ah,Fixed_SOC
30.0,0.8746,LMO_10Ah,Fixed_SOC
30.0,0.8954700000000001,LMO_10Ah,Fixed_SOC
30.0,0.92377,LMO_10Ah,Fixed_SOC
30.0,0.61491,LMO_10Ah,Fixed_SOC
30.0,0.9320299999999999,LMO_10Ah,Fixed_SOC
30.0,0.91394,LMO_10Ah,Fixed_SOC
30.0,0.91713,LMO_10Ah,Fixed_SOC
30.0,0.94788,LMO_10Ah,Fixed_SOC
30.0,0.89175,LMO_10Ah,Fixed_SOC
30.0,0.87994,LMO_10Ah,Fixed_SOC
30.0,0.8851100000000001,LMO_10Ah,Fixed_SOC
30.0,0.88458,LMO_10Ah,Fixed_SOC
30.0,0.8749399999999999,LMO_10Ah,Fixed_SOC
30.0,0.91862,LMO_10Ah,Fixed_SOC
30.0,0.58605,LMO_10Ah,Fixed_SOC
30.0,0.9073,LMO_10Ah,Fixed_SOC
30.0,0.87927,LMO_10Ah,Fixed_SOC
30.0,0.9082700000000001,LMO_10Ah,Fixed_SOC
30.0,0.9074099999999999,LMO_10Ah,Fixed_SOC
30.0,0.9049699999999999,LMO_10Ah,Fixed_SOC
30.0,0.89191,LMO_10Ah,Fixed_SOC
30.0,0.5745199999999999,LMO_10Ah,Fixed_SOC
30.0,0.77994,NMC_15Ah,Fixed_SOC
30.0,0.7561333333333333,NMC_15Ah,Fixed_SOC
30.0,0.77272,NMC_15Ah,Fixed_SOC
30.0,0.76966,NMC_15Ah,Fixed_SOC
30.0,0.78008,NMC_15Ah,Fixed_SOC
30.0,0.78396,NMC_15Ah,Fixed_SOC
30.0,0.7803533333333333,NMC_15Ah,Fixed_SOC
30.0,0.76816,NMC_15Ah,Fixed_SOC
30.0,0.7721333333333333,NMC_15Ah,Fixed_SOC
30.0,0.7779533333333333,NMC_15Ah,Fixed_SOC
30.0,0.8001333333333334,NMC_15Ah,Fixed_SOC
30.0,0.7795333333333333,NMC_15Ah,Fixed_SOC
30.0,0.7849733333333333,NMC_15Ah,Fixed_SOC
30.0,0.7764399999999999,NMC_15Ah,Fixed_SOC
30.0,0.79182,NMC_15Ah,Fixed_SOC
30.0,0.7905599999999999,NMC_15Ah,Fixed_SOC
30.0,0.7750533333333334,NMC_15Ah,Fixed_SOC
30.0,0.78856,NMC_15Ah,Fixed_SOC
30.0,0.7973666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7850733333333333,NMC_15Ah,Fixed_SOC
30.0,0.7833466666666666,NMC_15Ah,Fixed_SOC
30.0,0.7830266666666666,NMC_15Ah,Fixed_SOC
30.0,0.768,NMC_15Ah,Fixed_SOC
30.0,0.7832,NMC_15Ah,Fixed_SOC
30.0,0.7749533333333333,NMC_15Ah,Fixed_SOC
30.0,0.7973199999999999,NMC_15Ah,Fixed_SOC
30.0,0.7752800000000001,NMC_15Ah,Fixed_SOC
30.0,0.76466,NMC_15Ah,Fixed_SOC
30.0,0.78068,NMC_15Ah,Fixed_SOC
30.0,0.7529666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7786266666666666,NMC_15Ah,Fixed_SOC
30.0,0.7700266666666666,NMC_15Ah,Fixed_SOC
30.0,0.77308,NMC_15Ah,Fixed_SOC
30.0,0.7685866666666666,NMC_15Ah,Fixed_SOC
30.0,0.7872733333333334,NMC_15Ah,Fixed_SOC
30.0,0.7994533333333333,NMC_15Ah,Fixed_SOC
30.0,0.7728866666666666,NMC_15Ah,Fixed_SOC
30.0,0.7937666666666666,NMC_15Ah,Fixed_SOC
30.0,0.7859266666666667,NMC_15Ah,Fixed_SOC
30.0,0.7883933333333334,NMC_15Ah,Fixed_SOC
30.0,0.7832866666666667,NMC_15Ah,Fixed_SOC
30.0,0.7745599999999999,NMC_15Ah,Fixed_SOC
30.0,0.7840733333333334,NMC_15Ah,Fixed_SOC
30.0,0.7844133333333333,NMC_15Ah,Fixed_SOC
30.0,0.7879133333333334,NMC_15Ah,Fixed_SOC
30.0,0.7787066666666667,NMC_15Ah,Fixed_SOC
30.0,0.7849733333333333,NMC_15Ah,Fixed_SOC
30.0,0.7611333333333333,NMC_15Ah,Fixed_SOC
30.0,0.7598666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7786333333333334,NMC_15Ah,Fixed_SOC
30.0,0.7703000000000001,NMC_15Ah,Fixed_SOC
30.0,0.7873,NMC_15Ah,Fixed_SOC
30.0,0.7794666666666666,NMC_15Ah,Fixed_SOC
30.0,0.77544,NMC_15Ah,Fixed_SOC
30.0,0.78944,NMC_15Ah,Fixed_SOC
30.0,0.77758,NMC_15Ah,Fixed_SOC
30.0,0.7711666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7737999999999999,NMC_15Ah,Fixed_SOC
30.0,0.7863266666666667,NMC_15Ah,Fixed_SOC
30.0,0.7892466666666667,NMC_15Ah,Fixed_SOC
30.0,0.7802466666666666,NMC_15Ah,Fixed_SOC
30.0,0.7741666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7724133333333333,NMC_15Ah,Fixed_SOC
30.0,0.7830466666666667,NMC_15Ah,Fixed_SOC
30.0,0.7662466666666667,NMC_15Ah,Fixed_SOC
30.0,0.78094,NMC_15Ah,Fixed_SOC
30.0,0.7759666666666667,NMC_15Ah,Fixed_SOC
30.0,0.7860533333333334,NMC_15Ah,Fixed_SOC
30.0,0.7754666666666666,NMC_15Ah,Fixed_SOC
30.0,0.7783866666666667,NMC_15Ah,Fixed_SOC
30.0,0.7874133333333333,NMC_15Ah,Fixed_SOC
30.0,0.8096599999999999,NMC_15Ah,Fixed_SOC
30.0,0.8230266666666667,NMC_15Ah,Fixed_SOC
30.0,0.8196066666666667,NMC_15Ah,Fixed_SOC
30.0,0.7553333333333333,NMC_15Ah,Fixed_SOC
30.0,0.7715,NMC_15Ah,Fixed_SOC
30.0,0.7687466666666667,NMC_15Ah,Fixed_SOC
30.0,0.7789400000000001,NMC_15Ah,Fixed_SOC
30.0,0.7807733333333334,NMC_15Ah,Fixed_SOC
30.0,0.8263266666666667,NMC_15Ah,Fixed_SOC
30.0,0.8238266666666667,NMC_15Ah,Fixed_SOC
30.0,0.7786066666666667,NMC_15Ah,Fixed_SOC
30.0,0.77022,NMC_15Ah,Fixed_SOC
30.0,1.003619047619048,NMC_21Ah,Fixed_SOC
30.0,1.008990476190476,NMC_21Ah,Fixed_SOC
30.0,1.005142857142857,NMC_21Ah,Fixed_SOC
30.0,0.9927095238095239,NMC_21Ah,Fixed_SOC
30.0,1.000938095238095,NMC_21Ah,Fixed_SOC
30.0,1.006814285714286,NMC_21Ah,Fixed_SOC
30.0,0.9973428571428571,NMC_21Ah,Fixed_SOC
30.0,1.002009523809524,NMC_21Ah,Fixed_SOC
30.0,1.003290476190476,NMC_21Ah,Fixed_SOC
30.0,0.9927904761904762,NMC_21Ah,Fixed_SOC
30.0,0.8151904761904761,NMC_21Ah,Fixed_SOC
30.0,0.9949,NMC_21Ah,Fixed_SOC
30.0,0.9776619047619047,NMC_21Ah,Fixed_SOC
30.0,0.9957333333333332,NMC_21Ah,Fixed_SOC
30.0,0.9962047619047619,NMC_21Ah,Fixed_SOC
30.0,0.9986619047619049,NMC_21Ah,Fixed_SOC
30.0,0.9980095238095239,NMC_21Ah,Fixed_SOC
30.0,1.000242857142857,NMC_21Ah,Fixed_SOC
30.0,0.9892428571428572,NMC_21Ah,Fixed_SOC
30.0,1.001795238095238,NMC_21Ah,Fixed_SOC
30.0,0.9858666666666667,NMC_21Ah,Fixed_SOC
30.0,0.7464952380952381,NMC_21Ah,Fixed_SOC
30.0,0.9958666666666667,NMC_21Ah,Fixed_SOC
30.0,1.006371428571429,NMC_21Ah,Fixed_SOC
30.0,0.9985857142857144,NMC_21Ah,Fixed_SOC
30.0,0.9969285714285715,NMC_21Ah,Fixed_SOC
30.0,0.9989333333333332,NMC_21Ah,Fixed_SOC
30.0,0.9904238095238095,NMC_21Ah,Fixed_SOC
30.0,0.9916809523809523,NMC_21Ah,Fixed_SOC
30.0,0.9927285714285714,NMC_21Ah,Fixed_SOC
30.0,1.005833333333333,NMC_21Ah,Fixed_SOC
30.0,1.002714285714286,NMC_21Ah,Fixed_SOC
30.0,0.8836095238095238,NMC_21Ah,Fixed_SOC
30.0,0.9829666666666667,NMC_21Ah,Fixed_SOC
30.0,1.005357142857143,NMC_21Ah,Fixed_SOC
30.0,1.000414285714286,NMC_21Ah,Fixed_SOC
30.0,0.9890523809523809,NMC_21Ah,Fixed_SOC
30.0,1.007719047619048,NMC_21Ah,Fixed_SOC
30.0,0.992804761904762,NMC_21Ah,Fixed_SOC
30.0,0.9871904761904763,NMC_21Ah,Fixed_SOC
30.0,0.9881380952380953,NMC_21Ah,Fixed_SOC
30.0,0.9909714285714286,NMC_21Ah,Fixed_SOC
30.0,0.9904714285714287,NMC_21Ah,Fixed_SOC
30.0,0.8371904761904762,NMC_21Ah,Fixed_SOC
30.0,0.985247619047619,NMC_21Ah,Fixed_SOC
30.0,0.9873571428571429,NMC_21Ah,Fixed_SOC
30.0,0.9930809523809524,NMC_21Ah,Fixed_SOC
30.0,0.8516095238095238,NMC_21Ah,Fixed_SOC
30.0,1.002109523809524,NMC_21Ah,Fixed_SOC
30.0,1.001576190476191,NMC_21Ah,Fixed_SOC
30.0,1.008171428571429,NMC_21Ah,Fixed_SOC
30.0,0.9838380952380952,NMC_21Ah,Fixed_SOC
30.0,0.7822208333333333,LMO_24Ah,Fixed_SOC
30.0,0.769775,LMO_24Ah,Fixed_SOC
30.0,0.8261375000000001,LMO_24Ah,Fixed_SOC
30.0,0.7983583333333333,LMO_24Ah,Fixed_SOC
30.0,0.8073875,LMO_24Ah,Fixed_SOC
30.0,0.8003291666666666,LMO_24Ah,Fixed_SOC
30.0,0.7896583333333332,LMO_24Ah,Fixed_SOC
30.0,0.8251083333333334,LMO_24Ah,Fixed_SOC
30.0,0.8041916666666666,LMO_24Ah,Fixed_SOC
30.0,1.092525,LMO_24Ah,Fixed_SOC
30.0,0.761075,LMO_24Ah,Fixed_SOC
30.0,0.7737166666666666,LMO_24Ah,Fixed_SOC
30.0,1.1206625,LMO_24Ah,Fixed_SOC
30.0,0.6521666666666667,LMO_24Ah,Fixed_SOC
30.0,0.7438291666666667,LMO_24Ah,Fixed_SOC
30.0,1.117775,LMO_24Ah,Fixed_SOC
30.0,1.104579166666667,LMO_24Ah,Fixed_SOC
30.0,0.8234416666666666,LMO_24Ah,Fixed_SOC
30.0,0.7983875,LMO_24Ah,Fixed_SOC
30.0,0.7655791666666666,LMO_24Ah,Fixed_SOC
30.0,0.7796375000000001,LMO_24Ah,Fixed_SOC
30.0,0.8063875,LMO_24Ah,Fixed_SOC
30.0,0.6645541666666667,LMO_24Ah,Fixed_SOC
30.0,0.6395541666666666,LMO_24Ah,Fixed_SOC
30.0,0.7896916666666667,LMO_24Ah,Fixed_SOC
30.0,0.7442208333333333,LMO_24Ah,Fixed_SOC
30.0,0.7858583333333334,LMO_24Ah,Fixed_SOC
30.0,0.7951625,LMO_24Ah,Fixed_SOC
30.0,0.8155541666666667,LMO_24Ah,Fixed_SOC
30.0,0.8018541666666666,LMO_24Ah,Fixed_SOC
30.0,0.7951083333333333,LMO_24Ah,Fixed_SOC
30.0,0.8003458333333334,LMO_24Ah,Fixed_SOC
30.0,0.8138875,LMO_24Ah,Fixed_SOC
30.0,0.7946791666666666,LMO_24Ah,Fixed_SOC
30.0,0.7981250000000001,LMO_24Ah,Fixed_SOC
30.0,0.8136583333333333,LMO_24Ah,Fixed_SOC
30.0,0.7289875,LMO_24Ah,Fixed_SOC
30.0,0.8255416666666666,LMO_24Ah,Fixed_SOC
30.0,0.7810791666666667,LMO_24Ah,Fixed_SOC
30.0,1.067841666666667,LMO_24Ah,Fixed_SOC
30.0,1.05445,LMO_24Ah,Fixed_SOC
30.0,1.065441666666667,LMO_24Ah,Fixed_SOC
30.0,1.060616666666667,LMO_24Ah,Fixed_SOC
30.0,0.6706375000000001,LMO_24Ah,Fixed_SOC
30.0,0.76035,LMO_24Ah,Fixed_SOC
30.0,0.8154041666666667,LMO_24Ah,Fixed_SOC
30.0,0.8017541666666667,LMO_24Ah,Fixed_SOC
30.0,0.7800291666666667,LMO_24Ah,Fixed_SOC
30.0,0.7973083333333334,LMO_24Ah,Fixed_SOC
30.0,0.792125,LMO_24Ah,Fixed_SOC
30.0,0.7840458333333333,LMO_24Ah,Fixed_SOC
30.0,0.7370166666666668,LMO_24Ah,Fixed_SOC
30.0,0.8057500000000001,LMO_24Ah,Fixed_SOC
30.0,0.7952458333333333,LMO_24Ah,Fixed_SOC
30.0,0.8001916666666666,LMO_24Ah,Fixed_SOC
30.0,0.7358583333333333,LMO_24Ah,Fixed_SOC
30.0,0.7241083333333332,LMO_24Ah,Fixed_SOC
30.0,0.8061666666666666,LMO_24Ah,Fixed_SOC
30.0,0.801025,LMO_24Ah,Fixed_SOC
30.0,0.726025,LMO_24Ah,Fixed_SOC
30.0,0.778525,LMO_24Ah,Fixed_SOC
30.0,0.7694416666666667,LMO_24Ah,Fixed_SOC
30.0,0.8108041666666667,LMO_24Ah,Fixed_SOC
30.0,0.8134416666666667,LMO_24Ah,Fixed_SOC
30.0,0.679552,LMO_25Ah,Fixed_SOC
30.0,0.561636,LMO_25Ah,Fixed_SOC
30.0,0.776636,LMO_25Ah,Fixed_SOC
30.0,0.772804,LMO_25Ah,Fixed_SOC
30.0,0.9329120000000001,LMO_25Ah,Fixed_SOC
30.0,0.8938240000000001,LMO_25Ah,Fixed_SOC
30.0,0.728436,LMO_25Ah,Fixed_SOC
30.0,0.757336,LMO_25Ah,Fixed_SOC
30.0,0.8600679999999999,LMO_25Ah,Fixed_SOC
30.0,0.7584839999999999,LMO_25Ah,Fixed_SOC
30.0,0.9315439999999999,LMO_25Ah,Fixed_SOC
30.0,0.7956319999999999,LMO_25Ah,Fixed_SOC
30.0,0.7521439999999999,LMO_25Ah,Fixed_SOC
30.0,0.80132,LMO_25Ah,Fixed_SOC
30.0,0.8893080000000001,LMO_25Ah,Fixed_SOC
30.0,0.657092,LMO_25Ah,Fixed_SOC
30.0,0.858012,LMO_25Ah,Fixed_SOC
30.0,0.611424,LMO_25Ah,Fixed_SOC
30.0,0.886732,LMO_25Ah,Fixed_SOC
30.0,0.870684,LMO_25Ah,Fixed_SOC
30.0,0.59246,LMO_25Ah,Fixed_SOC
30.0,0.846124,LMO_25Ah,Fixed_SOC
30.0,0.665544,LMO_25Ah,Fixed_SOC
30.0,0.646996,LMO_25Ah,Fixed_SOC
30.0,0.788332,LMO_25Ah,Fixed_SOC
30.0,0.684388,LMO_25Ah,Fixed_SOC
30.0,0.53486,LMO_25Ah,Fixed_SOC
30.0,0.7467199999999999,LMO_25Ah,Fixed_SOC
30.0,0.62786,LMO_25Ah,Fixed_SOC
30.0,0.803888,LMO_25Ah,Fixed_SOC
30.0,0.9224720000000001,LMO_25Ah,Fixed_SOC
30.0,0.9456640000000001,LMO_25Ah,Fixed_SOC
30.0,0.895468,LMO_25Ah,Fixed_SOC
30.0,0.84966,LMO_25Ah,Fixed_SOC
30.0,0.815804,LMO_25Ah,Fixed_SOC
30.0,0.663248,LMO_25Ah,Fixed_SOC
30.0,0.609108,LMO_25Ah,Fixed_SOC
30.0,0.525944,LMO_25Ah,Fixed_SOC
30.0,0.632332,LMO_25Ah,Fixed_SOC
30.0,0.66908,LMO_25Ah,Fixed_SOC
30.0,0.931276,LMO_25Ah,Fixed_SOC
30.0,0.73722,LMO_25Ah,Fixed_SOC
30.0,0.647664,LMO_25Ah,Fixed_SOC
30.0,0.852996,LMO_25Ah,Fixed_SOC
30.0,0.822608,LMO_25Ah,Fixed_SOC
30.0,0.938332,LMO_25Ah,Fixed_SOC
30.0,0.8185800000000001,LMO_25Ah,Fixed_SOC
30.0,0.7280800000000001,LMO_25Ah,Fixed_SOC
30.0,0.668608,LMO_25Ah,Fixed_SOC
30.0,0.7965800000000001,LMO_25Ah,Fixed_SOC
30.0,0.596692,LMO_25Ah,Fixed_SOC
30.0,0.426472,LMO_25Ah,Fixed_SOC
30.0,0.618108,LMO_25Ah,Fixed_SOC
30.0,0.657108,LMO_25Ah,Fixed_SOC
30.0,0.629776,LMO_25Ah,Fixed_SOC
30.0,0.756136,LMO_25Ah,Fixed_SOC
30.0,0.718388,LMO_25Ah,Fixed_SOC
30.0,0.70686,LMO_25Ah,Fixed_SOC
30.0,0.877192,LMO_25Ah,Fixed_SOC
30.0,0.87466,LMO_25Ah,Fixed_SOC
30.0,0.6063839999999999,LMO_25Ah,Fixed_SOC
30.0,0.887828,LMO_25Ah,Fixed_SOC
30.0,0.652444,LMO_25Ah,Fixed_SOC
30.0,0.893192,LMO_25Ah,Fixed_SOC
30.0,0.687936,LMO_25Ah,Fixed_SOC
30.0,0.85848,LMO_25Ah,Fixed_SOC
30.0,0.866456,LMO_25Ah,Fixed_SOC
30.0,0.807436,LMO_25Ah,Fixed_SOC
30.0,0.8380719999999999,LMO_25Ah,Fixed_SOC
30.0,0.6795680000000001,LMO_25Ah,Fixed_SOC
30.0,0.9425239999999999,LMO_25Ah,Fixed_SOC
30.0,0.8512439999999999,LMO_25Ah,Fixed_SOC
30.0,0.913164,LMO_25Ah,Fixed_SOC
30.0,0.847692,LMO_25Ah,Fixed_SOC
30.0,0.5323599999999999,LMO_25Ah,Fixed_SOC
30.0,0.622972,LMO_25Ah,Fixed_SOC
30.0,0.6569119999999999,LMO_25Ah,Fixed_SOC
30.0,0.951052,LMO_25Ah,Fixed_SOC
30.0,0.5839719999999999,LMO_25Ah,Fixed_SOC
30.0,0.787136,LMO_25Ah,Fixed_SOC
30.0,0.829332,LMO_25Ah,Fixed_SOC
30.0,0.8939440000000001,LMO_25Ah,Fixed_SOC
30.0,0.6861079999999999,LMO_25Ah,Fixed_SOC
30.0,0.561832,LMO_25Ah,Fixed_SOC
30.0,0.779048,LMO_25Ah,Fixed_SOC
30.0,0.75822,LMO_25Ah,Fixed_SOC
30.0,0.882332,LMO_25Ah,Fixed_SOC
30.0,0.815972,LMO_25Ah,Fixed_SOC
30.0,0.892748,LMO_25Ah,Fixed_SOC
30.0,0.955304,LMO_25Ah,Fixed_SOC
30.0,0.9136920000000001,LMO_25Ah,Fixed_SOC
30.0,0.820804,LMO_25Ah,Fixed_SOC
30.0,0.9194119999999999,LMO_25Ah,Fixed_SOC
30.0,0.7155800000000001,LMO_25Ah,Fixed_SOC
30.0,0.7763880000000001,LMO_25Ah,Fixed_SOC
30.0,0.8438038461538462,LMO_26Ah,Fixed_SOC
30.0,0.8197192307692307,LMO_26Ah,Fixed_SOC
30.0,0.8207461538461539,LMO_26Ah,Fixed_SOC
30.0,0.8363576923076923,LMO_26Ah,Fixed_SOC
30.0,0.8380807692307692,LMO_26Ah,Fixed_SOC
30.0,0.8469192307692308,LMO_26Ah,Fixed_SOC
30.0,0.8327269230769231,LMO_26Ah,Fixed_SOC
30.0,0.8250269230769232,LMO_26Ah,Fixed_SOC
30.0,0.7976076923076924,LMO_26Ah,Fixed_SOC
30.0,0.9441653846153847,LMO_26Ah,Fixed_SOC
30.0,0.8015807692307693,LMO_26Ah,Fixed_SOC
30.0,0.8326076923076923,LMO_26Ah,Fixed_SOC
30.0,0.8285538461538462,LMO_26Ah,Fixed_SOC
30.0,0.8229153846153847,LMO_26Ah,Fixed_SOC
30.0,0.841,LMO_26Ah,Fixed_SOC
30.0,0.8181076923076923,LMO_26Ah,Fixed_SOC
30.0,0.7960499999999999,LMO_26Ah,Fixed_SOC
30.0,0.9458576923076923,LMO_26Ah,Fixed_SOC
30.0,0.8518576923076923,LMO_26Ah,Fixed_SOC
30.0,0.8239692307692308,LMO_26Ah,Fixed_SOC
30.0,0.9633307692307693,LMO_26Ah,Fixed_SOC
30.0,0.7872769230769231,LMO_26Ah,Fixed_SOC
30.0,1.005915384615385,LMO_26Ah,Fixed_SOC
30.0,0.9821653846153846,LMO_26Ah,Fixed_SOC
30.0,0.985826923076923,LMO_26Ah,Fixed_SOC
30.0,0.964076923076923,LMO_26Ah,Fixed_SOC
30.0,0.9569500000000001,LMO_26Ah,Fixed_SOC
30.0,0.8962346153846154,LMO_26Ah,Fixed_SOC
30.0,0.9238999999999999,LMO_26Ah,Fixed_SOC
30.0,0.9550461538461538,LMO_26Ah,Fixed_SOC
30.0,0.9264346153846154,LMO_26Ah,Fixed_SOC
30.0,0.8827846153846154,LMO_26Ah,Fixed_SOC
30.0,0.8155538461538462,LMO_26Ah,Fixed_SOC
30.0,0.8794307692307692,LMO_26Ah,Fixed_SOC
30.0,0.878776923076923,LMO_26Ah,Fixed_SOC
30.0,0.8557,LMO_26Ah,Fixed_SOC
30.0,0.8728192307692308,LMO_26Ah,Fixed_SOC
30.0,0.8976615384615385,LMO_26Ah,Fixed_SOC
30.0,0.8570692307692307,LMO_26Ah,Fixed_SOC
30.0,0.8976846153846154,LMO_26Ah,Fixed_SOC
30.0,0.8521076923076923,LMO_26Ah,Fixed_SOC
30.0,0.8619346153846154,LMO_26Ah,Fixed_SOC
30.0,0.8787307692307693,LMO_26Ah,Fixed_SOC
30.0,0.8184423076923076,LMO_26Ah,Fixed_SOC
30.0,0.9417423076923076,LMO_26Ah,Fixed_SOC
30.0,1.029492307692308,LMO_26Ah,Fixed_SOC
30.0,1.003103846153846,LMO_26Ah,Fixed_SOC
30.0,0.9745576923076923,LMO_26Ah,Fixed_SOC
30.0,0.9898192307692307,LMO_26Ah,Fixed_SOC
30.0,1.002438461538462,LMO_26Ah,Fixed_SOC
30.0,0.9904884615384616,LMO_26Ah,Fixed_SOC
30.0,0.9382,LMO_26Ah,Fixed_SOC
30.0,0.9196384615384615,LMO_26Ah,Fixed_SOC
30.0,0.9420038461538461,LMO_26Ah,Fixed_SOC
30.0,0.7907192307692308,LMO_26Ah,Fixed_SOC
30.0,0.927873076923077,LMO_26Ah,Fixed_SOC
30.0,0.9536269230769231,LMO_26Ah,Fixed_SOC
30.0,0.9302961538461538,LMO_26Ah,Fixed_SOC
30.0,0.9303807692307693,LMO_26Ah,Fixed_SOC
30.0,0.9283,LMO_26Ah,Fixed_SOC
30.0,0.9421076923076923,LMO_26Ah,Fixed_SOC
30.0,0.9324807692307692,LMO_26Ah,Fixed_SOC
30.0,0.9575115384615385,LMO_26Ah,Fixed_SOC
30.0,0.9616269230769231,LMO_26Ah,Fixed_SOC
30.0,0.9642538461538461,LMO_26Ah,Fixed_SOC
30.0,0.8061884615384615,LMO_26Ah,Fixed_SOC
30.0,0.9237307692307692,LMO_26Ah,Fixed_SOC
30.0,0.8958153846153846,LMO_26Ah,Fixed_SOC
30.0,0.9559,LMO_26Ah,Fixed_SOC
30.0,0.9450500000000001,LMO_26Ah,Fixed_SOC
30.0,0.9602692307692308,LMO_26Ah,Fixed_SOC
30.0,1.006011538461538,LMO_26Ah,Fixed_SOC
30.0,0.9981192307692308,LMO_26Ah,Fixed_SOC
30.0,1.006761538461538,LMO_26Ah,Fixed_SOC
30.0,0.9483615384615385,LMO_26Ah,Fixed_SOC
30.0,0.9380807692307692,LMO_26Ah,Fixed_SOC
30.0,0.796776923076923,LMO_26Ah,Fixed_SOC
30.0,0.9750538461538463,LMO_26Ah,Fixed_SOC
30.0,0.9683884615384616,LMO_26Ah,Fixed_SOC
30.0,0.9811076923076923,LMO_26Ah,Fixed_SOC
30.0,0.9904153846153847,LMO_26Ah,Fixed_SOC
30.0,1.018746153846154,LMO_26Ah,Fixed_SOC
30.0,0.9658038461538462,LMO_26Ah,Fixed_SOC
30.0,0.9488307692307691,LMO_26Ah,Fixed_SOC
30.0,0.9398615384615384,LMO_26Ah,Fixed_SOC
30.0,0.9495807692307692,LMO_26Ah,Fixed_SOC
30.0,0.9727192307692308,LMO_26Ah,Fixed_SOC
30.0,0.8280538461538461,LMO_26Ah,Fixed_SOC
30.0,0.9994153846153846,LMO_26Ah,Fixed_SOC
30.0,0.972276923076923,LMO_26Ah,Fixed_SOC
30.0,0.9426923076923077,LMO_26Ah,Fixed_SOC
30.0,0.9851653846153846,LMO_26Ah,Fixed_SOC
30.0,1.005969230769231,LMO_26Ah,Fixed_SOC
30.0,1.009442307692308,LMO_26Ah,Fixed_SOC
30.0,0.9911076923076922,LMO_26Ah,Fixed_SOC
30.0,0.9899384615384614,LMO_26Ah,Fixed_SOC
30.0,0.9798307692307693,LMO_26Ah,Fixed_SOC
30.0,0.8109384615384615,LMO_26Ah,Fixed_SOC
30.0,0.8049657142857143,LFP_35Ah,Fixed_SOC
30.0,0.8135085714285714,LFP_35Ah,Fixed_SOC
30.0,0.8006771428571429,LFP_35Ah,Fixed_SOC
30.0,0.7876828571428571,LFP_35Ah,Fixed_SOC
30.0,0.8206942857142857,LFP_35Ah,Fixed_SOC
30.0,0.8252085714285714,LFP_35Ah,Fixed_SOC
30.0,0.8263371428571429,LFP_35Ah,Fixed_SOC
30.0,0.8226028571428572,LFP_35Ah,Fixed_SOC
30.0,0.8664914285714286,LFP_35Ah,Fixed_SOC
30.0,0.8270085714285714,LFP_35Ah,Fixed_SOC
30.0,0.74364,LFP_35Ah,Fixed_SOC
30.0,0.8541371428571428,LFP_35Ah,Fixed_SOC
30.0,0.8308114285714285,LFP_35Ah,Fixed_SOC
30.0,0.8388257142857143,LFP_35Ah,Fixed_SOC
30.0,0.8411685714285714,LFP_35Ah,Fixed_SOC
30.0,0.8223485714285714,LFP_35Ah,Fixed_SOC
30.0,0.8133142857142858,LFP_35Ah,Fixed_SOC
